id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4264732,"Gorgeous double Room, Amazing view",8930130,Elsa,,Lewisham,51.466509454340645,-0.012551844992522543,Entire home/apt,50,1,0,,,1,301
461248,Kensigton -60 per night,2292554,Maria,,Hammersmith and Fulham,51.49382834747824,-0.20681836951706717,Entire home/apt,60,1,1,2014-06-03,0.1,2,107
2301274,Penthouse room & en suite,10895641,Nicky,,Southwark,51.499333037941106,-0.050911256168880155,Private room,69,3,14,2015-01-04,1.5,3,248
1912762,"Cosy Double + Bathroom, Penthouse",7362183,Johannes,,Lewisham,51.4597539793154,-0.01624782855674337,Private room,46,3,45,2015-03-31,2.7,1,189
81239,Foodies paradise on Broadway Market,423650,Mia,,Hackney,51.535845307617436,-0.06178084539358217,Entire home/apt,130,4,15,2015-03-16,0.3,1,126
3406530,Double Room In Heart of Greenwich!,17181243,Javed,,Greenwich,51.484643705421504,-0.0023475155852886453,Private room,29,1,43,2015-03-20,4.8,1,332
2656465,Riverside Mansion (Riverside Room),3838050,J. Muse,,Hammersmith and Fulham,51.49021686990365,-0.23370080616332395,Private room,49,1,53,2015-03-31,4.4,12,310
2593625,Blissful 1 bedroom luxury apartment,2317858,Travis,,Camden,51.5150025142055,-0.12323042456943889,Entire home/apt,210,2,7,2014-12-27,0.7,1,365
2657785,Beautiful Double on Chatsworth Rd,2553226,Bethia,,Hackney,51.55410920356337,-0.04185272042983618,Private room,70,1,5,2014-09-20,0.5,3,298
4595314,Chambre double au coeur de Londres,23820173,Ludmilla,,Westminster,51.486238035657735,-0.14023455298605958,Private room,65,1,0,,,1,115
2487221,NICE ROOM NEAR QUEEN MARRY_1_2_3,5973428,Valéria & Chris,,Tower Hamlets,51.52275181509039,-0.03782273499220969,Private room,30,4,2,2015-01-26,0.8,47,354
1169110,Modern London Loft ,6401472,Ricky,,Lambeth,51.45680478512492,-0.12829005534685176,Entire home/apt,155,2,0,,,1,163
700235,North West London. Ground floor,424245,Merrydith Alexander,,Westminster,51.52796385696153,-0.20964640307140694,Private room,70,3,0,,,1,365
4742570,Modern Flat in Hackney ,17707041,Vik,,Hackney,51.545195515965446,-0.04887001285257843,Private room,50,1,0,,,1,365
5740348,LOVELY ROOM IN EAST LONDON_hb,24194499,Juh,,Tower Hamlets,51.52938945824115,-0.05956924214022385,Private room,30,1,0,,,21,365
3094285,Central London Apartment  50% OFF,15736621,Kat,,Kensington and Chelsea,51.505791632082605,-0.21629847672337177,Entire home/apt,130,2,6,2015-02-16,0.7,4,359
5199536,Two Bedroom Tower Bridge Gardens,9720683,Elite,,Southwark,51.50016361890905,-0.08214381387945256,Entire home/apt,185,3,0,,,17,286
3945536,Entire  Flat on The Cut (No Host),20446398,Kasia,,Southwark,51.50424552110874,-0.10538323283489433,Entire home/apt,90,2,1,2014-09-19,0.1,1,201
4040793,1 bdr flat Barons Court/West Ken,3729906,Christina,,Hammersmith and Fulham,51.486917828742456,-0.21570615882064598,Entire home/apt,90,2,5,2015-01-03,0.8,1,222
4644972,Single room near Brick Lane,13422593,Rachel,,Tower Hamlets,51.52723863696813,-0.06595082384199967,Private room,26,4,1,2014-12-31,0.3,1,109
1363841,Lovely 1 Bedroom Notting Hill W10,7203203,Ada,,Kensington and Chelsea,51.524101849174926,-0.22050923649116197,Entire home/apt,75,4,7,2015-01-06,0.6,1,0
1261376,Beautiful flat in Victorian house,6766233,Linda,,Hackney,51.54693364505335,-0.0365949924062835,Entire home/apt,90,2,13,2015-01-03,0.6,3,154
4023787,Luxurious Dalston Square Apartment,11022862,Charlie & Oliver,,Hackney,51.54596748156321,-0.07534561575672524,Entire home/apt,125,2,4,2014-12-08,0.6,1,154
4692483,Cozy 2BR Earls Court CH2,1432477,Maxime And Fanny,,Kensington and Chelsea,51.493163103182866,-0.19144112116599601,Entire home/apt,169,1,6,2015-03-01,1.5,100,206
1356276,Hippest Zip Code on the Planet,7248646,Rosie,,Hackney,51.545692421200044,-0.06062980021144627,Private room,67,1,7,2014-07-01,0.4,1,335
2661229,City of London - Clerkenwell 1BD,11213323,Ant,,Islington,51.523132030349295,-0.09925540674214922,Entire home/apt,120,3,3,2015-04-05,3,2,63
839783,Trendy 2BR apt in Earls Court GB,1432477,Maxime And Fanny,,Kensington and Chelsea,51.49040033851251,-0.1973111759395088,Entire home/apt,189,3,0,,,100,0
501171,St Pancras Clock Tower Guest Suite,2410526,Peter,,Camden,51.5299601405844,-0.12462748035984603,Private room,150,3,216,2015-03-28,6.3,2,220
5553238,Modern 1 Bed Flat Near Angel,17098614,Sameer,,Islington,51.54938485652162,-0.11393396590466004,Entire home/apt,69,3,0,,,1,7
2969407,Sunny Room Near Central London,15150818,Robin,,Brent,51.536491058266634,-0.19224943050188403,Private room,45,2,5,2014-09-19,0.6,2,354
1815184,BEST LOCATION-SOHO,2672646,Dan,,Westminster,51.51485675258786,-0.13633002347178386,Entire home/apt,145,2,13,2014-10-24,0.7,6,321
3331021,Double room in a modern flat,16816786,Mickaël,,Tower Hamlets,51.52539621598119,-0.07217475702755281,Private room,99,1,0,,,1,270
3512500,Smart two bed two bathroom flat ,11454,Chris,,Hackney,51.52613085440507,-0.076984737100758,Entire home/apt,150,2,1,2015-04-02,1,2,344
533011,Apartment in Notting Hill,2618986,Yvonne,,Westminster,51.51733116399573,-0.19495886258491774,Entire home/apt,90,3,56,2015-03-30,1.7,1,96
3521113,Penthouse 2 Rooms Central London  ,1712300,Anthony,,Lambeth,51.487251534670136,-0.11929615529451014,Entire home/apt,160,2,10,2015-02-09,1.2,2,260
3097347,Double bedroom in Clapham North,15454269,Isabel,,Lambeth,51.4624657684922,-0.13145019586322326,Private room,60,1,2,2014-10-26,0.4,1,365
331153,Victoria Chambers - March 20% off!,1621975,Katie,,Hackney,51.523532514023664,-0.0834949980005538,Entire home/apt,160,3,25,2015-03-13,0.7,4,212
2196242,Fulham Cross - Loft Penthouse,3771741,Dominic,,Hammersmith and Fulham,51.482743563698804,-0.2133266555709525,Entire home/apt,100,4,2,2015-03-20,2,1,357
5098605,Beautiful bedroom in Kensington,12996989,Molka,,Kensington and Chelsea,51.50273916678723,-0.19106465827282923,Private room,65,1,1,2015-03-09,1,2,356
1234646,Stylish Studio in Knightsbridge FD2,5319733,Analisa,,Kensington and Chelsea,51.50056468985106,-0.1858786974498051,Entire home/apt,100,2,22,2014-11-03,1.3,40,193
680739,Large clean dbl private bathroom,2198330,Rob & Emiko,,Wandsworth,51.461941791969906,-0.15352655822109923,Private room,55,1,58,2015-02-15,1.9,1,240
3929102,Double Room & Private Bathroom,20355108,Tanya,,Wandsworth,51.46190579960133,-0.17823641598551648,Private room,50,2,2,2015-02-21,0.8,1,295
4278090,Beautiful Double bed appartement ,12201352,Chikh,,Wandsworth,51.46823082622726,-0.17538153273379503,Entire home/apt,110,5,1,2015-03-12,1,2,330
4219607,Massive Room Clerkenwell/City 2,3226,Nino,,Islington,51.52302540153869,-0.10108918739925102,Private room,100,3,0,,,5,301
3932270,Bright double comfortable bedroom ,20372505,Luiz,,Islington,51.5276380726865,-0.09936487264410493,Private room,49,1,18,2015-01-25,2.5,2,350
5545901,Uber Chic 1BR w Terrace Oxford St,28445649,Fraser,,Westminster,51.51714823331704,-0.13455520150407643,Entire home/apt,260,2,0,,,12,311
1260297,Room in west London,6863779,Charlotte,,Hammersmith and Fulham,51.49687367159802,-0.2196534340689031,Private room,75,1,0,,,1,362
1979478,Nice Studio Notting Hill Gate,4621336,Gian Mario,,Kensington and Chelsea,51.51083171666637,-0.19394049218680778,Entire home/apt,96,15,0,,,1,365
5612956,1 Spacious bedroom flat ,9643261,Elvira,,Brent,51.56888050243371,-0.3012083508885649,Entire home/apt,50,4,0,,,1,9
2440164,3BR LUXE TOWNHOUSE BY HARRODS ,1251704,Johan,,Kensington and Chelsea,51.49815332704509,-0.16399034528344186,Entire home/apt,500,1,5,2015-02-09,0.4,10,289
4018268,Garden room in Clapham North,3893198,Alan,,Lambeth,51.466131287688285,-0.13060683597853073,Private room,45,1,4,2014-12-12,0.7,1,191
5556037,Single private room in duplex flat,9949302,David,,Westminster,51.532470345149385,-0.17004317146513898,Private room,40,1,0,,,1,7
4479920,Victorian home in North London,1191597,Gary,,Haringey,51.5786908135876,-0.11560976205184068,Entire home/apt,120,7,0,,,1,247
3773615,"Quality studio in Pimlico, London",19344579,Jeremy,,Westminster,51.48497705967061,-0.13614482824454915,Entire home/apt,100,7,2,2015-01-03,0.3,1,255
460379,Beautiful Family Home North London,2289099,Daisy,,Barnet,51.62757724776193,-0.16852611544046697,Entire home/apt,130,21,0,,,1,106
3469344,One bedroom flat in Southfields,2911755,Almero,,Wandsworth,51.44962923557355,-0.19652487476322889,Entire home/apt,75,4,0,,,1,254
4355995,"A COUNTRY IDYLL IN LONDON, PERFECT.",11170495,Camilla,,Islington,51.55076741406513,-0.1228915021438196,Entire home/apt,130,3,0,,,2,299
4255024,Room in a 3-floor house ,22081316,Jérémy,,Hackney,51.53041601225593,-0.08581453554803997,Private room,70,1,0,,,1,160
4595829,"Spacious room, Old Street, London",23822615,Molly,,Hackney,51.53397842319446,-0.09004695503383314,Private room,50,1,2,2014-12-16,0.5,1,50
3342409,Family home in Hackney London,16782777,Orit,,Hackney,51.553290170284384,-0.06716494037881306,Entire home/apt,100,7,0,,,1,268
3423668,Apartment in Old Street Zone 1 (CR),12752711,Emran,,Hackney,51.5345911759132,-0.08852554244755746,Entire home/apt,119,3,30,2015-04-02,3.2,26,305
2181745,Sweet 3 bed in the heart of Hackney,11076235,Orphea,,Hackney,51.54570539810651,-0.03812826394739108,Entire home/apt,100,1,3,2014-08-09,0.3,1,93
5305359,Large 2bd Victorian flat by park,27370915,Diene,,Hackney,51.56554001521514,-0.08410911035220284,Entire home/apt,104,5,0,,,1,24
521771,private room in Tottenham house ,2565699,Manuel And Cecilia,,Haringey,51.57774066533043,-0.07622310321121574,Private room,30,2,31,2015-03-13,1.0,2,343
3552851,Double room in hidden garden flat,17885857,Jo,,Croydon,51.41879451292044,-0.08675743336749189,Private room,35,1,0,,,1,283
47179,Gorgeous 1 Dbl Bed Clapham £110 pn,479568,LuFleur,,Wandsworth,51.46646007635993,-0.1779603555040692,Entire home/apt,110,4,2,2012-07-10,0.1,4,365
2730349,Double room with a view,13294521,Juhee,,Brent,51.553531119369886,-0.2889963442352593,Private room,45,1,41,2015-04-04,3.4,1,326
52940,You will LOVE this view,157884,Agri & Roger,,Barnet,51.586335032639695,-0.16391625079836195,Private room,65,2,214,2015-03-31,3.9,5,293
493965,Modern 3 Bd Hse E4 close to city,2240892,Debbie,,Waltham Forest,51.60588754285495,-0.002559687177056301,Entire home/apt,95,3,6,2014-12-11,0.3,2,12
4584703,Lovely 2 bedroom flat,23765543,Katy,,Lambeth,51.462609252363556,-0.12441231234151699,Entire home/apt,100,7,0,,,1,117
4255583,"Stylish room In Oval, Cent. London.",22083745,Sarah,,Lambeth,51.47562781181336,-0.1030344809950597,Private room,50,1,4,2015-02-27,0.7,2,364
420605,Pretty London Cottage in Tooting.,2091712,Cassidy,,Wandsworth,51.42750250658759,-0.15908524802113802,Entire home/apt,178,14,0,,,1,365
2205222,Room available 2mins from tube!!,11251746,Rachel,,Lambeth,51.46639726403073,-0.12682230913952472,Private room,55,1,0,,,1,365
1040483,Room next to Olympic Park London,5728902,John,,Hackney,51.548412604029735,-0.03715349340829136,Private room,70,1,0,,,1,365
3529287,Central London SE1 - Smart room,3081546,Anth,,Southwark,51.49084167927792,-0.0824049584599072,Private room,60,1,0,,,1,289
1968163,Huge DBL bedroom In London,10165671,Mattia,,Southwark,51.479649925050964,-0.07565649903872354,Private room,39,1,0,,,1,365
254252,Central spacious period single,1114741,Claire,,Lambeth,51.45519232262583,-0.10071328673077666,Private room,32,4,9,2015-03-22,0.3,3,365
4488821,Lovely Home In Zone 2,23287468,John,,Southwark,51.466658979982505,-0.07651084284470178,Private room,58,1,0,,,1,365
3269268,Bright & airy Victorian apartment ,11120898,Joanna,,Islington,51.55841850425907,-0.12197194958606453,Entire home/apt,79,3,9,2015-01-03,0.9,1,144
442246,Beautiful flat 15 mins to C London,2196783,Joanna,,Lambeth,51.46586447703736,-0.11821035715855442,Private room,120,7,0,,,1,365
4181590,SINGLE ROOM / L.HR,21693655,Nadelphe,,Hounslow,51.47800792250907,-0.36262717438172043,Private room,25,1,15,2015-01-09,2.5,2,346
5883023,Bed in a double room ,27533690,Mehmet,,Tower Hamlets,51.51789385892406,-0.057185711721413165,Shared room,15,1,0,,,1,7
5400916,Double Bed in Warehouse Conversion,27997106,Alexandre,,Hackney,51.54261538861556,-0.05663674762597389,Private room,36,1,0,,,1,21
1003616,London house with en-suite rooms 4,4365977,Alexandra,,Ealing,51.51034666647594,-0.2768737746318005,Private room,35,1,63,2015-01-05,2.6,5,343
5780994,Clareville Grove,24994343,Home From Home,,Kensington and Chelsea,51.49244410401898,-0.17992274438936437,Entire home/apt,248,7,0,,,33,296
573754,West End 1 bed luxury ✰✰✰✰✰ REDUCED,2823253,Cecilia,,Westminster,51.514474129820236,-0.134200156739479,Entire home/apt,140,1,24,2015-02-21,0.8,2,360
5734285,"Comfortable, Large, Bright Ensuite",29290535,Serena,,Hammersmith and Fulham,51.479712004675314,-0.2109662112409059,Private room,70,1,0,,,1,361
5565163,Large En-suite in London SW6,15844396,Vincenzo,,Hammersmith and Fulham,51.46937689285207,-0.1830514155491406,Private room,70,1,0,,,20,365
588959,Best Apartment in Kensington !,2904987,Mike,,Kensington and Chelsea,51.492532081672515,-0.19987528405529553,Private room,79,3,54,2015-02-19,1.7,5,262
359316,PORTOBELLO ROAD ON YOUR DOORSTEP,1818149,Vanessa,,Kensington and Chelsea,51.51550912366131,-0.21460446858107787,Private room,55,3,35,2015-03-30,0.9,1,50
5756467,Queen's Gate,24994343,Home From Home,,Kensington and Chelsea,51.495906083413985,-0.18001838207887969,Entire home/apt,185,7,0,,,33,182
1423076,Bedsit Flat Piccadilly Circus,2219804,Afif,,Westminster,51.51177364494235,-0.13156227467929538,Entire home/apt,80,1,68,2015-03-31,3.3,1,223
1936583,Stylish 1BR Flat in Central London,4378255,Kimberley,,Westminster,51.5200145511031,-0.1634731911501755,Entire home/apt,150,2,7,2015-01-01,0.4,1,296
5229065,En Suit double bedroom in Hampstead,27058205,Bahir,,Camden,51.553479126791956,-0.18868630065090738,Private room,55,4,0,,,1,365
840003,"Two-Bedroom,Two-Bath,Marylebone W1U",2074840,Ocky/Camelia,,Westminster,51.51906314231101,-0.1599359565683403,Entire home/apt,215,7,7,2014-12-31,0.3,27,237
1668709,Cosy 1- bed flat full of character,8836447,Des,,Camden,51.53812234723664,-0.14056280894690093,Entire home/apt,120,3,1,2013-11-03,0.1,2,316
3389159,3 min from Baker st & Regent park ,758210,Amo,,Westminster,51.52422778911134,-0.15913909472258672,Entire home/apt,95,1,23,2015-03-09,2.5,2,326
2301420,Excellent apartment in Camden Town ,11750534,Shermaine,,Camden,51.53631752803207,-0.14002048095881822,Entire home/apt,95,2,32,2015-03-17,2.6,4,300
2741091,Bedroom in Shoreditch/East London,14025809,Kari,,Tower Hamlets,51.523213529746684,-0.05338363758055895,Private room,30,3,19,2015-03-08,1.6,1,201
4132500,Spacious loft warehouse conversion,2037838,Alex,,Tower Hamlets,51.53170933911394,-0.06367195660116383,Entire home/apt,100,1,15,2015-01-31,2.5,1,187
4314373,DBL RM in Penthouse apartment,22397232,Roland,,Tower Hamlets,51.53268843790748,-0.025725350868931667,Private room,75,1,0,,,1,365
5777471,FANTASTIC ROOM  CENTRAL LONDON_XL,28609328,Oliveira,,Tower Hamlets,51.504825052760275,-0.05793248937686975,Private room,35,1,0,,,13,359
4574953,Fantastic 1 bedroom apartment ,10508339,Jak,,Westminster,51.534244370275054,-0.16959337845689404,Entire home/apt,120,1,0,,,6,365
4707248,CENTRAL FLAT EAST LONDON SHOREDITCH,23727152,John,,Tower Hamlets,51.53206999648352,-0.057428901136912826,Entire home/apt,120,1,1,2015-01-04,0.3,2,301
5743876,Great room in Commodore Street 2,24194499,Juh,,Tower Hamlets,51.521812328535276,-0.03868356934858466,Private room,30,1,0,,,21,365
4211125,Conveniently located & lovely flat!,5747364,Diana,,Tower Hamlets,51.52911023377534,-0.05331947946246596,Private room,60,3,2,2015-01-03,0.6,1,7
4836326,Spacious Double Room. ,6528753,Villing,,Wandsworth,51.42836931050611,-0.1641833396223813,Private room,20,1,1,2014-12-21,0.3,1,85
4649233,Flat in Earlsfield,24067581,Damien,,Wandsworth,51.43402281232664,-0.1847927315662022,Entire home/apt,70,5,0,,,1,31
326633,"Stylish, Light Central London Flat",1619024,Mathias & Sally,,Wandsworth,51.476340031869285,-0.15068480603314646,Private room,45,2,131,2015-02-21,3.6,2,49
3502795,Room with Private Patio & Shower ,17636082,Heidi,,Westminster,51.49053623879976,-0.14371232128021555,Private room,60,1,54,2015-04-05,6.2,1,291
4715987,Amazing Locatiand w/ views Central ,13149623,Jj,,Westminster,51.51333672905833,-0.17511342107802882,Entire home/apt,130,3,0,,,1,276
1883419,Stylish 2 Bed Entire Flat in London,9802516,Susan And Natasha,,Westminster,51.535497515674344,-0.1907812863689108,Entire home/apt,110,2,19,2015-03-02,1.2,2,93
4593394,**Great room perfect loc!!**,23810272,Bright Double Room,,Westminster,51.521739076690956,-0.1615470786895454,Private room,150,1,0,,,2,365
2105921,Clean 3 Bed with Spa London,10331361,Olu,,Westminster,51.48829587584096,-0.1350590547505827,Entire home/apt,425,1,2,2015-01-25,0.2,13,365
1957254,"Two-Bedroom,Red Lion,Holborn,London",2074840,Ocky/Camelia,,Camden,51.51890037594544,-0.11798963695645735,Entire home/apt,220,7,4,2014-12-21,0.3,27,298
2044274,Beautiful & Spacious Chelsea Flat,7357625,Nicole,,Kensington and Chelsea,51.48696722628327,-0.17663883816856743,Entire home/apt,129,2,19,2015-02-09,1.2,1,365
3635977,1 Bed in the heart of Notting Hill ,433040,Jasper,,Kensington and Chelsea,51.512247601167054,-0.2068356736471633,Entire home/apt,200,2,0,,,1,365
3320797,Nice house next to Victoria Park,14158112,Anna,,Hackney,51.53736541984103,-0.0466842664055737,Private room,55,2,0,,,1,215
4886045,145 GBP / NIGHT UNTIL 28TH DEC ONLY,25137337,B,,Kensington and Chelsea,51.49362533454603,-0.17200177165288374,Entire home/apt,145,2,0,,,1,79
5047657,Private Room: Excellent Location,24661989,Stephanie,,Westminster,51.52183592327852,-0.17756085548255726,Private room,55,1,12,2015-03-16,6.2,4,157
5524801,Beautiful apartment in Notting Hill,4486546,Julian,,Westminster,51.51711707594369,-0.18950195132627243,Private room,60,1,0,,,1,365
4516389,Luxury 1 Bed Apartment Baker Street,23348538,Sue,,Westminster,51.526395032382645,-0.16596349642177274,Entire home/apt,125,7,3,2015-01-04,0.7,8,342
5726537,Great Double Room in central London,9736152,Anne-Ma,,Westminster,51.51952242465907,-0.16846264074019837,Private room,61,1,0,,,1,4
1209449,NICE DOUBLE ROOM CANARY WHARF _33D,5973428,Valéria & Chris,,Tower Hamlets,51.51572990705538,-0.009055286934459714,Private room,30,1,2,2013-10-27,0.1,47,365
3911345,Bright room in Mile End,9701768,Jose Antonio,,Tower Hamlets,51.52232280382035,-0.03739336746167874,Private room,55,2,7,2015-03-13,1.0,1,299
3482148,"Bright Apartment, Zone 2",16081823,Alison,,Tower Hamlets,51.520117730750684,-0.030849538182549895,Entire home/apt,95,1,0,,,1,252
1580034,Great one bed flat St Johns Hill,8405037,Andrea,,Wandsworth,51.46147039851116,-0.17444468912306088,Entire home/apt,100,5,0,,,1,217
1513505,"2 Bdrm London Garden Flat, Parking",3482918,Irene,,Tower Hamlets,51.5207013084227,-0.022424904834566127,Entire home/apt,130,2,2,2014-01-02,0.1,2,363
404128,small and quiet cosy garden studio ,2015358,Naz,,Hounslow,51.46614144908091,-0.35423970515035685,Entire home/apt,35,3,13,2015-03-15,1.1,4,273
758780,Room 1 West London Victorian home,1580073,Sam,,Ealing,51.50642758624542,-0.34030234571987916,Private room,28,2,105,2015-03-31,3.6,2,131
1315265,Last Minut Studio in Central London,3054657,Vivian,,Brent,51.542832192890074,-0.2454091533793761,Entire home/apt,50,2,5,2014-10-05,0.2,32,349
430007,Room dbl+sgl opp forest close city,1950501,Barbara,,Waltham Forest,51.57043731595213,0.015448254418747151,Private room,45,2,33,2015-03-08,1.1,2,59
